Volcano Number,Volcano Name,Eruption Number,Eruption Start Year,Event Number,Event Type,Event Remarks,Event Date Year Modifier,Event Date Year,Event Date Year Uncertainty,Event Date Month,Event Date Day Modifier,Event Date Day,Event Date Day Uncertainty
284096,Nishinoshima,20916,2013,157132,Cinder Cone,Aerial observation conducted by JCG found that most of the lava mound identified on 26 August had become buried in a new pyroclastic cone that had formed to the north of it. A new row of three craters (vent 7) was found to the north of this new cone.,,2014,,9,,17,
284096,Nishinoshima,20916,2013,157133,Lava flow,Lava was flowing northward from the new row of craters and covering much of the original island.,,2014,,9,,17,
284096,Nishinoshima,20916,2013,157134,Lava flow,"By the middle of October 2014 a large new area of lava flows had extended to the north and east well beyond the older part of the island, and lava flows were entering the sea over the entire northeastern quadrant of the island at many locations.",,2014,,10,<,16,
284096,Nishinoshima,20916,2013,157135,Incandescent ejecta,Strombolian eruptions with ejecta and ash plumes were observed coming from Crater 7 on the pyroclastic cone at the center of the island by JCG.,,2014,,10,,16,
284096,Nishinoshima,20916,2013,157136,Cinder Cone,The height of the cone was measured at 96 m above sea level.,,2014,,10,,16,
284096,Nishinoshima,20916,2013,157137,Ash Plume,Strombolian eruptions with ejecta and ash plumes were observed coming from Crater 7 on the pyroclastic cone at the center of the island by JCG.,,2014,,10,,16,
284096,Nishinoshima,20916,2013,157138,Cinder Cone,Aerial observations by the National Institute of Advanced Industrial Science and Technology (AIST) found a pyroclastic cone with a single clear conical crater at the summit.,,2014,,11,,14,
284096,Nishinoshima,20916,2013,157139,Incandescent ejecta,"At the crater, Strombolian eruptions were observed which produced a grayish-brown plume containing volcanic ash and ejecta.",,2014,,11,,14,
284096,Nishinoshima,20916,2013,157140,Ash Plume,"At the crater, Strombolian eruptions were observed which produced a grayish-brown plume containing volcanic ash and ejecta.",,2014,,11,,14,
284096,Nishinoshima,20916,2013,157141,Lava flow,Lava was observed flowing northward from the crater and then splitting into two directions that covered both the NW and NE coasts; white-vapor spouts formed where it entered the ocean.,,2014,,11,,14,
284096,Nishinoshima,20916,2013,157142,Seismicity (volcanic),Data from infrasound monitoring on Chichijima Island (134 km E) facilitated by the University of Tokyo's Earthquake Research Institute (ERI) showed an air shock starting on 13 November 2014.,,2014,,11,,13,
284096,Nishinoshima,20916,2013,157143,Audible Sounds,"According to Ogasawara Village Office, rumbling was heard on Chichijima Island (134 km E)  and a shock wave was also reported.",,2014,,11,,13,
284096,Nishinoshima,20916,2013,157144,Incandescent ejecta,"Aerial observation conducted by JCG revealed periodic eruptions at Crater 7, which was producing gray plumes and emitting ejecta.",,2014,,12,,25,
284096,Nishinoshima,20916,2013,157145,Ash Plume,"Aerial observation conducted by JCG revealed periodic eruptions at Crater 7, which was producing gray plumes and emitting ejecta.",,2014,,12,,25,
284096,Nishinoshima,20916,2013,157146,Lava flow,"Aerial observation conducted by JCG revealed that lava was flowing to the NW and NE to the ocean. The extent of the island was about 1,710 m E-W and 1,830 m N-S, creating an area of around 2.29 km2.",,2014,,12,,25,
284096,Nishinoshima,20916,2013,157147,Ash Plume,Plumes were seen in aerial observation conducted by JCG.,,2014,,12,,31,
284096,Nishinoshima,20916,2013,157148,Thermal Anomaly,Multiple near-daily MODVOLC thermal alerts were issued.,,2014,,10,,12,
284096,Nishinoshima,20916,2013,157149,Thermal Anomaly,Multiple near-daily MODVOLC thermal alerts were issued.,,2014,,11,,11,
284096,Nishinoshima,20916,2013,157150,Thermal Anomaly,Six MODVOLC thermal alerts were issued.,,2014,,11,,19,
284096,Nishinoshima,20916,2013,157151,Thermal Anomaly,Multiple near-daily MODVOLC thermal alerts were issued.,,2014,,11,,23,
284096,Nishinoshima,20916,2013,157152,Thermal Anomaly,Four MODVOLC thermal alerts were issued each day on 22 and 25 December 2014.,,2014,,12,,22,
284096,Nishinoshima,20916,2013,157153,Thermal Anomaly,Multiple near-daily MODVOLC thermal alerts were issued.,,2014,,12,,28,
343100,San Miguel,20906,2013,157154,Ash Plume,Through the morning of 31 December emissions consisted of gas and slight amounts of ash that drifted WSW.,,2013,,12,,29,
343100,San Miguel,20906,2013,157155,Ashfall,"MARN geoscientists estimated that the eruption deposits around the crater were about 50 cm thick. Ashfall deposits were observed in Santiago de Maria (1 mm), Placitas (5 mm) and San Jorge (2 mm).",,2013,,12,,31,
343100,San Miguel,20906,2013,157156,Ash Plume,Light-gray gas plumes rose 200 m and drifted SW.,,2014,,1,,6,
343100,San Miguel,20906,2013,157157,Ash Plume,Gas emissions were characterized by light gray plumes that rose 100-250 m above the crater and drifted S and SW.,,2014,,1,,8,
343100,San Miguel,20906,2013,157158,Ash Plume,White and light-gray plumes rising to 300 m were reported in February and March.,,2014,,2,>,1,
343100,San Miguel,20906,2013,157159,Explosion,A small explosion occurred at 1644.,,2014,,2,,12,
343100,San Miguel,20906,2013,157160,Ash Plume,"SNET reported that moderate-to-strong gas plumes rose from the crater and drifted SW. The biggest plume occurred at 1607 and rose 400 m. Images recorded by a webcam showed that the plumes had dark tones, suggesting small amounts of ash.",,2014,,4,,12,
343100,San Miguel,20906,2013,157161,Ash Plume,"A plume, rising between 400 and 600 m was recorded with the thermal camera, but visual observations were obscured by weather conditions.",,2014,,4,,29,
343100,San Miguel,20906,2013,157162,Ash Plume,"According to SNET, the Ministerio de Medio Ambiente y Recursos Naturales (MARN) reported that San Miguel emitted small amounts of ash.",,2014,,5,,10,
343100,San Miguel,20906,2013,157163,Ashfall,"According to SNET, the Ministerio de Medio Ambiente y Recursos Naturales (MARN) reported that ashfall, less than 1 mm thick, was observed in areas between the Parque de las Placitas and Placitas.",,2014,,5,,10,
343100,San Miguel,20906,2013,157164,Ash Plume,"Activity was characterized by an increase in the frequency and magnitude of gas emissions, rumbling in the crater, and small explosions followed by juvenile ashfall.  On 19 May the webcam recorded periodic pulses of gray gas plumes that rose 300 m and drifted W. On 20 May seismicity remained high and gray emissions rose 300 m.",,2014,,5,,17,
343100,San Miguel,20906,2013,157165,Ashfall,Between 2230 and 2300 less than 1 mm of ash fell to the WNW in San Jorge.,,2014,,5,,18,
343100,San Miguel,20906,2013,157166,Lahar or Mudflow,MARN reported that heavy rains caused lahars that originated from the upper part of the volcano and were heard by residents.,,2014,,5,,22,
343100,San Miguel,20906,2013,157167,Ash Plume,"Locals observed gas plumes with occasional minor amounts of ash rising from the crater, especially after rainfall.",,2014,,6,<,1,
343100,San Miguel,20906,2013,157168,Ash Plume,"Ash emissions caused millimeter-scale ash deposits in areas 3 km N, NW and SW of the crater.",,2014,,6,,4,
343100,San Miguel,20906,2013,157169,Ashfall,"Ash emissions caused millimeter-scale ash deposits in areas 3 km N, NW and SW of the crater.",,2014,,6,,4,
343100,San Miguel,20906,2013,157170,Ashfall,One mm of ashfall was reported on the N flank.,,2014,,6,,8,
343100,San Miguel,20906,2013,157171,Ashfall,An inspection of the crater revealed strong degassing with plumes rising to 200 m and 2 cm of gray ash deposits.,,2014,,6,,10,
343100,San Miguel,20906,2013,157172,Ash Plume,Ash emissions were reported.,,2014,,6,,28,
343100,San Miguel,20906,2013,157173,Explosion,A small explosion at 0941 sent ash to the WSW.,,2014,,7,,13,
343100,San Miguel,20906,2013,157174,Ash Plume,A small explosion at 0941 sent ash to the WSW.,,2014,,7,,13,
343100,San Miguel,20906,2013,157175,Ashfall,"One-mm-thick, dark-gray ash deposits were observed on the LACAYO farm, 4 km WSW.",,2014,,7,,14,
343100,San Miguel,20906,2013,157176,Explosion,At 1831 an ash cloud from a small explosion rose 400 m and drifted SW.,,2014,,7,,23,
343100,San Miguel,20906,2013,157177,Ash Plume,At 1831 an ash cloud from a small explosion rose 400 m and drifted SW.,,2014,,7,,23,
343100,San Miguel,20906,2013,157178,Ashfall,"Minutes after an explosion, local observers reported ashfall in the Cantons of La Morita (6 km SW) and Piedra Azul, and also in San Rafael Oriente (11 km SW).",,2014,,7,,23,
343100,San Miguel,20906,2013,157179,Explosion,At 1806 on a small ash-and-gas explosion occurred.,,2014,,7,,25,
343100,San Miguel,20906,2013,157180,Explosion,"On 27 July a small ash-and-gas explosion occurred. A longer gas-and-ash explosion, lasting fifteen minutes occurred on 28 July at 0615.",,2014,,7,,27,
343100,San Miguel,20906,2013,157181,Ash Plume,"On 27 July a small ash-and-gas explosion occurred. A longer gas-and-ash explosion, lasting fifteen minutes occurred on 28 July at 0615. Both the 27 and 28 July explosions produced plumes that rose between 300 and 500 m and drifted SW.",,2014,,7,,27,
343100,San Miguel,20906,2013,157182,Ashfall,"Local and Civil Protection of San Jorge observers reported millimeter depth ashfall from the two events in the cantons of La Morita, La Piedrita, and La Ceiba, located WSW of the crater.",,2014,,7,,27,
343100,San Miguel,20906,2013,157183,Lahar or Mudflow,"Heavy rains generated two landslides along the creeks that flow down the SW and NE flanks of the volcano, causing damage to the small communities in the region, including San Jorge located 9 km WSW of the summit.",,2014,,8,,10,
343100,San Miguel,20906,2013,157184,Property Damage,"Heavy rains generated two landslides along the creeks that flow down the SW and NE flanks of the volcano, causing damage to the small communities in the region, including San Jorge located 9 km WSW of the summit.",,2014,,8,,10,
211060,Etna,20841,2013,157185,Thermal Anomaly,Nine MODVOLC thermal alerts were issued.,,2013,,12,,30,
211060,Etna,20841,2013,157186,Incandescent ejecta,"Strombolian activity at New Southeast Crater (NSEC) began in the evening, following 20 days of quiet. The next day, Strombolian explosions ejected incandescent pyroclastic material onto the cone flanks. The frequency and intensity of the explosions decreased early on 23 January. Weak Strombolian activity continued during 24-28 January, although on 25 January the amount of ash produced by the Strombolian activity increased. By evening on 26 January the intensity of the Strombolian activity as well as the amount of ash in the emissions decreased. INGV reported that on 28 January there was a gradual but steady decrease of activity. Weak and sporadic Strombolian explosions were detected at night, but then the thermal cameras recorded no anomalies associated with Strombolian activity.",,2014,,1,,21,
211060,Etna,20841,2013,157187,Ash Plume,Some explosions generated very small ash emissions that barely rose above the crater rim. On 23 January at 0105 a small puff of gas and/or ash from the E base of the cone heralded a new lava flow that traveled W towards the Valle del Bove. On 25 January the amount of ash produced by the Strombolian activity increased. On 26 January an ash plume drifted E. By evening the amount of ash in the emissions decreased.,,2014,,1,,21,
211060,Etna,20841,2013,157188,Lava flow,Late in the day a small lava flow from the vent on the high E flank of the NSEC cone traveled a few hundred meters in a few hours. The lava flow stopped advancing on 23 January. At 0105 a small puff of gas and/or ash from the E base of the cone heralded a new lava flow that traveled W towards the Valle del Bove. Weak Strombolian activity and the advancing lava flow continued during 24-28 January. On 26 January The lava flow was 4 km long. Lava flows from two vents at the base of the NSEC cone continued to effuse at a very low rate on 28 January with a new lava flow advancing on top of the earlier one.,,2014,,1,,22,
211060,Etna,20841,2013,157189,Thermal Anomaly,Multiple daily MODVOLC thermal alerts were issued.,,2014,,1,,22,
211060,Etna,20841,2013,157190,Lava flow,"Late on 3 February 2014 observers noted that a lava flow remained active and was several hundred meters long. By 2000 on 4 February the lava flow had reached 1 km long. INGV reported that during 4-5 February there was a constant emission of lava from one or two vents at the E base of the NSEC cone. The lava flows reached the base of the W slope of the Valle del Bove on 5 February. During 9-11 February lava flows advanced. On 12 February lava continued to flow from the cone towards the Valle del Bove, and by nightfall had reached the base of the steep W wall of the valley, then advanced on the flat land to the N of Mount Centenarians. Activity during 14-15 February produced lava flows a few hundred meters long. During the afternoon of 15 February a small lava flow emerged from a new vent at the N base of the NSEC cone. The flow traveled 100 m towards the W wall of the Valle del Bove, and remained active the next day. Lava continued to flow from a vent on the lower part of the NSEC cone to the W wall of the Valle del Bove into March.",,2014,,2,,3,
211060,Etna,20841,2013,157191,Ash Plume,"INGV reported that almost continuous ash emissions from NSEC began at about 1300 on 4 February and continued into the night; about 5-10 ash puffs were separated by steam emissions. Ash plumes drifted E. At 2000 the ash emissions ceased. During 4-5 February activity was characterized by intermittent ash emissions accompanied by jets of incandescent pyroclastic material, and a constant emission of lava.  On 6 February ash emissions ceased. Puffs of ash were observed on 8 February. Periodic ash emissions occurred during 9-11 February. At 0707 on 11 February a large quantity of reddish brown ash emitted from an area that collapsed near the vents. The unstable part of the lower E flank of the cone  continued to produce small collapses and reddish ash clouds the next day. At 1208 on 15 February an explosion generated a vapor-and-ash plume. During 16-17 February and through the end of the month Strombolian activity continued to produce small quantities of ash. The unstable part of the lower E flank of the cone that collapsed on 11 February continued to produce small collapses with reddish ash clouds through the end of February.",,2014,,2,,4,
211060,Etna,20841,2013,157192,Incandescent ejecta,"On 4 February after sunset, jets of hot material were observed rising 100 m above the crater rim. INGV reported that during 4-5 February activity was characterized by intermittent ash emissions accompanied by jets of incandescent pyroclastic material, and a constant emission of lava. On 6 February small Strombolian explosions ejected incandescent pyroclastic material 100 m above the crater. On 7 February Strombolian explosions ejected material onto the flanks of the cone. Strombolian activity continued throughout the rest of February.",,2014,,2,,4,
211060,Etna,20841,2013,157193,Explosion,"At 1208 an explosion generated a vapor-and-ash plume, and was then followed by more explosions from the same area.",,2014,,2,,15,
211060,Etna,20841,2013,157194,Thermal Anomaly,Multiple near-daily MODVOLC thermal alerts were issued.,,2014,,2,,2,
211060,Etna,20841,2013,157195,Ash Plume,A web camera photo near midday showed a dense black plume emerging from the crater.,,2014,,1,,1,
211060,Etna,20841,2013,157196,Pyroclastic flow,"At 0707 a large, dense, reddish-brown ash cloud discharged from a lower E-flank vent area. Rather than rising much distance, the ash-charged cloud moved rapidly downslope. The cloud consisted of a dense hot avalanche or landslide that INGV also said looked very much like a pyroclastic flow. The ash laden cloud took about a minute to reach the base of the W wall of the Valle del Bove only stopping after it encountered less steep terrain. After this event, reddish brown ash emissions continued. Shortly after reaching the level ground at the base of the W wall of the Valle del Bove, the flow stopped in an area about 3.5-4 km away from source vent. A cloud of ash rose up and drifted NE.",,2014,,2,,11,
211060,Etna,20841,2013,157197,Incandescent ejecta,"Strombolian activity and diffuse ash emissions continued to rise from one or two vents at the base of the NSEC cone. Activity intensified during 18-22 March, producing more ash, and then decreased and ceased during the night of 26-27 March, after 64 days of persistent activity.",,2014,,3,,1,
211060,Etna,20841,2013,157198,Ash Plume,"Strombolian activity and diffuse ash emissions continued to rise from one or two vents at the base of the NSEC cone. An unstable part of the lower E flank of the cone that collapsed on 11 February continued to produce small collapses with reddish ash clouds. Activity intensified during 18-22 March, producing more ash, and then decreased. No ash was emitted on 23 March.",,2014,,3,,1,
211060,Etna,20841,2013,157199,Lava flow,"Lava continued to flow from a vent on the lower part of the NSEC cone to the W wall of the Valle del Bove, and during 2-3 March 2014 the flows reached the base of the wall. The lava flow fed by the vent on the inside of the unstable lower portion of the lower E flank remained active on 5 March. A second flow was fed a few hundred meters downslope , with an active front on the upper margin of the 2008-2009 lava field. After several days of lava emissions from a vent on the lower part of the NSEC cone, during 5-6 March lava flows originated only from a higher vent and traveled 1.5 km towards the lower part of the W wall of the Valle del Bove. During 14-24 March lava also flowed NE in the direction of Monte Simone. Lava emissions from the lower side of the NSEC significantly decreased during the last week of March; on the evening of 28 March a small lava flow continued to advance but had stopped and was cooling the next day.",,2014,,3,,1,
211060,Etna,20841,2013,157200,Incandescent ejecta,Sporadic emissions of hot material with small amounts of volcanic ash originated from Bocca Nuova.,,2014,,3,,8,
211060,Etna,20841,2013,157201,Ash Plume,Sporadic emissions of hot material with small amounts of volcanic ash originated from Bocca Nuova.,,2014,,3,,8,
211060,Etna,20841,2013,157202,Lava flow,INGV reported that during the night emissions of minor lava flows from the NE base of Etna's New Southeast Crater (NSEC) cone decreased. By 7 April the lava flows had ceased.,,2014,,4,,1,
211060,Etna,20841,2013,157203,Incandescent ejecta,Strombolian activity gradually intensified during the evening and then decreased the next morning. By 7 April Strombolian activity had sharply declined. No activity was observed on 8 April.,,2014,,4,,2,
211060,Etna,20841,2013,157204,Thermal Anomaly,Multiple daily MODVOLC thermal alerts were issued.,,2014,,3,,29,
211060,Etna,20841,2013,157205,Incandescent ejecta,INGV reported that during the morning of 22 April sporadic and weak Strombolian activity resumed at the New Southeast Crater (NSEC) and continued for the next few days. Explosions ejected incandescent pyroclastic material out of the crater and onto the upper S and SE flanks of the cone. Small collapses occurred on the cone's unstable E flank. The frequency and intensity of Strombolian explosions slightly increased late in the evening on 30 April. Weak Strombolian activity continued to be detected through 1 May. During the night of 2-3 May incandescence was caused by weak high-temperature gas emissions and/or Strombolian explosions. The activity intensified on 4 May and some of the explosions ejected incandescent pyroclastic material onto the high S and SE parts of the NSEC cone. Weak Strombolian activity continued through 10 June. Some explosions ejected incandescent pyroclastic material a few tens of meters above the crater rim that rarely fell onto the outer flanks.,,2014,,4,,22,
211060,Etna,20841,2013,157206,Incandescent ejecta,"A new eruptive episode began within the NSEC, beginning with near-continuous Strombolian explosions and lava fountaining and lasted for four days.",,2014,,6,,14,
